IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2005,false,,,,,,,,,,,,,10000,,,9400,,11000,"10,000 [9,400 – 11,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2005,false,,,,,,,,,,,,,10000,,,9600,,11000,"10,000 [9,600 – 11,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,TCD,Chad,Year,2005,false,,,,,,,,,,,,,100000,,,81000,,130000,"100,000 [81,000 – 130,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2005,false,,,,,,,,,,,,,11000,,,9000,,13000,"11,000 [9,000 – 13,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ESP,Spain,Year,2005,false,,,,,,,,,,,,,110000,,,100000,,120000,"110,000 [100,000 – 120,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,TGO,Togo,Year,2005,false,,,,,,,,,,,,,110000,,,110000,,120000,"110,000 [110,000 – 120,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,COL,Colombia,Year,2005,false,,,,,,,,,,,,,110000,,,88000,,130000,"110,000 [88,000 – 130,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BDI,Burundi,Year,2005,false,,,,,,,,,,,,,110000,,,99000,,130000,"110,000 [99,000 – 130,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ROU,Romania,Year,2005,false,,,,,,,,,,,,,12000,,,7300,,15000,"12,000 [7,300 – 15,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MLI,Mali,Year,2005,false,,,,,,,,,,,,,120000,,,100000,,140000,"120,000 [100,000 – 140,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2005,false,,,,,,,,,,,,,120000,,,86000,,150000,"120,000 [86,000 – 150,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2005,false,,,,,,,,,,,,,13000,,,11000,,15000,"13,000 [11,000 – 15,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2005,false,,,,,,,,,,,,,14000,,,10000,,17000,"14,000 [10,000 – 17,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2005,false,,,,,,,,,,,,,14000,,,10000,,20000,"14,000 [10,000 – 20,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PAN,Panama,Year,2005,false,,,,,,,,,,,,,14000,,,13000,,15000,"14,000 [13,000 – 15,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2005,false,,,,,,,,,,,,,14000,,,13000,,17000,"14,000 [13,000 – 17,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2005,false,,,,,,,,,,,,,140000,,,110000,,160000,"140,000 [110,000 – 160,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,HTI,Haiti,Year,2005,false,,,,,,,,,,,,,140000,,,120000,,160000,"140,000 [120,000 – 160,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2005,false,,,,,,,,,,,,,140000,,,120000,,170000,"140,000 [120,000 – 170,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2005,false,,,,,,,,,,,,,15000,,,13000,,17000,"15,000 [13,000 – 17,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2005,false,,,,,,,,,,,,,15000,,,13000,,17000,"15,000 [13,000 – 17,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2005,false,,,,,,,,,,,,,150000,,,140000,,160000,"150,000 [140,000 – 160,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2005,false,,,,,,,,,,,,,16000,,,15000,,17000,"16,000 [15,000 – 17,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NAM,Namibia,Year,2005,false,,,,,,,,,,,,,160000,,,150000,,180000,"160,000 [150,000 – 180,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2005,false,,,,,,,,,,,,,17000,,,13000,,19000,"17,000 [13,000 – 19,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GMB,Gambia,Year,2005,false,,,,,,,,,,,,,17000,,,13000,,21000,"17,000 [13,000 – 21,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2005,false,,,,,,,,,,,,,17000,,,14000,,19000,"17,000 [14,000 – 19,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,AGO,Angola,Year,2005,false,,,,,,,,,,,,,170000,,,140000,,200000,"170,000 [140,000 – 200,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2005,false,,,,,,,,,,,,,180000,,,150000,,200000,"180,000 [150,000 – 200,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,MEX,Mexico,Year,2005,false,,,,,,,,,,,,,190000,,,160000,,210000,"190,000 [160,000 – 210,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2005,false,,,,,,,,,,,,,2000,,,1800,,2200,"2,000 [1,800 – 2,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BLZ,Belize,Year,2005,false,,,,,,,,,,,,,2300,,,1500,,3500,"2,300 [1,500 – 3,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2005,false,,,,,,,,,,,,,2300,,,1700,,3000,"2,300 [1,700 – 3,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2005,false,,,,,,,,,,,,,2900,,,1500,,7200,"2,900 [1,500 – 7,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2005,false,,,,,,,,,,,,,20000,,,15000,,25000,"20,000 [15,000 – 25,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2005,false,,,,,,,,,,,,,20000,,,16000,,26000,"20,000 [16,000 – 26,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2005,false,,,,,,,,,,,,,200000,,,190000,,210000,"200,000 [190,000 – 210,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2005,false,,,,,,,,,,,,,210000,,,190000,,230000,"210,000 [190,000 – 230,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2005,false,,,,,,,,,,,,,230000,,,190000,,280000,"230,000 [190,000 – 280,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2005,false,,,,,,,,,,,,,24000,,,15000,,34000,"24,000 [15,000 – 34,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2005,false,,,,,,,,,,,,,25000,,,18000,,37000,"25,000 [18,000 – 37,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2005,false,,,,,,,,,,,,,25000,,,20000,,34000,"25,000 [20,000 – 34,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2005,false,,,,,,,,,,,,,250000,,,230000,,280000,"250,000 [230,000 – 280,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CHL,Chile,Year,2005,false,,,,,,,,,,,,,27000,,,24000,,29000,"27,000 [24,000 – 29,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,HND,Honduras,Year,2005,false,,,,,,,,,,,,,29000,,,25000,,33000,"29,000 [25,000 – 33,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2005,false,,,,,,,,,,,,,29000,,,26000,,33000,"29,000 [26,000 – 33,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,IRL,Ireland,Year,2005,false,,,,,,,,,,,,,3000,,,2600,,3400,"3,000 [2,600 – 3,400]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ARM,Armenia,Year,2005,false,,,,,,,,,,,,,3200,,,2500,,4500,"3,200 [2,500 – 4,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2005,false,,,,,,,,,,,,,3200,,,2900,,3600,"3,200 [2,900 – 3,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,IND,India,Year,2005,false,,,,,,,,,,,,,3300000,,,2000000,,4500000,"3,300,000 [2,000,000 – 4,500,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2005,false,,,,,,,,,,,,,3400,,,3100,,3600,"3,400 [3,100 – 3,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2005,false,,,,,,,,,,,,,3400,,,3100,,3700,"3,400 [3,100 – 3,700]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2005,false,,,,,,,,,,,,,3500,,,3000,,4000,"3,500 [3,000 – 4,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,DZA,Algeria,Year,2005,false,,,,,,,,,,,,,3500,,,3200,,3900,"3,500 [3,200 – 3,900]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2005,false,,,,,,,,,,,,,3900,,,3600,,4200,"3,900 [3,600 – 4,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2005,false,,,,,,,,,,,,,30000,,,25000,,36000,"30,000 [25,000 – 36,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GHA,Ghana,Year,2005,false,,,,,,,,,,,,,300000,,,260000,,350000,"300,000 [260,000 – 350,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BWA,Botswana,Year,2005,false,,,,,,,,,,,,,300000,,,290000,,320000,"300,000 [290,000 – 320,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2005,false,,,,,,,,,,,,,32000,,,28000,,36000,"32,000 [28,000 – 36,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,PRT,Portugal,Year,2005,false,,,,,,,,,,,,,34000,,,30000,,37000,"34,000 [30,000 – 37,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2005,false,,,,,,,,,,,,,39000,,,29000,,47000,"39,000 [29,000 – 47,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SUR,Suriname,Year,2005,false,,,,,,,,,,,,,4000,,,3400,,4800,"4,000 [3,400 – 4,800]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2005,false,,,,,,,,,,,,,4100,,,3400,,4800,"4,100 [3,400 – 4,800]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,EST,Estonia,Year,2005,false,,,,,,,,,,,,,4200,,,3600,,4700,"4,200 [3,600 – 4,700]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2005,false,,,,,,,,,,,,,4300,,,3900,,4800,"4,300 [3,900 – 4,800]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,DNK,Denmark,Year,2005,false,,,,,,,,,,,,,4500,,,3700,,5200,"4,500 [3,700 – 5,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2005,false,,,,,,,,,,,,,4600000,,,2800000,,6300000,"4,600,000 [2,800,000 – 6,300,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2005,false,,,,,,,,,,,,,4700,,,3100,,6300,"4,700 [3,100 – 6,300]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,LBR,Liberia,Year,2005,false,,,,,,,,,,,,,41000,,,35000,,47000,"41,000 [35,000 – 47,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GAB,Gabon,Year,2005,false,,,,,,,,,,,,,42000,,,32000,,55000,"42,000 [32,000 – 55,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CAN,Canada,Year,2005,false,,,,,,,,,,,,,43000,,,36000,,50000,"43,000 [36,000 – 50,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NER,Niger,Year,2005,false,,,,,,,,,,,,,43000,,,37000,,49000,"43,000 [37,000 – 49,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SEN,Senegal,Year,2005,false,,,,,,,,,,,,,47000,,,40000,,55000,"47,000 [40,000 – 55,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2005,false,,,,,,,,,,,,,490000,,,450000,,540000,"490,000 [450,000 – 540,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2005,false,,,,,,,,,,,,,5100,,,4700,,5500,"5,100 [4,700 – 5,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GUY,Guyana,Year,2005,false,,,,,,,,,,,,,5200,,,4400,,5900,"5,200 [4,400 – 5,900]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2005,false,,,,,,,,,,,,,5200,,,4700,,5700,"5,200 [4,700 – 5,700]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2005,false,,,,,,,,,,,,,5900,,,4100,,8300,"5,900 [4,100 – 8,300]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BLR,Belarus,Year,2005,false,,,,,,,,,,,,,5900,,,4700,,7900,"5,900 [4,700 – 7,900]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BRA,Brazil,Year,2005,false,,,,,,,,,,,,,500000,,,240000,,720000,"500,000 [240,000 – 720,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PER,Peru,Year,2005,false,,,,,,,,,,,,,54000,,,48000,,63000,"54,000 [48,000 – 63,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2005,false,,,,,,,,,,,,,55000,,,39000,,85000,"55,000 [39,000 – 85,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2005,false,,,,,,,,,,,,,570000,,,490000,,650000,"570,000 [490,000 – 650,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,DEU,Germany,Year,2005,false,,,,,,,,,,,,,59000,,,46000,,68000,"59,000 [46,000 – 68,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,URY,Uruguay,Year,2005,false,,,,,,,,,,,,,6100,,,4600,,7500,"6,100 [4,600 – 7,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,GRC,Greece,Year,2005,false,,,,,,,,,,,,,6400,,,5700,,7000,"6,400 [5,700 – 7,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2005,false,,,,,,,,,,,,,60000,,,51000,,71000,"60,000 [51,000 – 71,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2005,false,,,,,,,,,,,,,600000,,,540000,,680000,"600,000 [540,000 – 680,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BEN,Benin,Year,2005,false,,,,,,,,,,,,,65000,,,56000,,75000,"65,000 [56,000 – 75,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2005,false,,,,,,,,,,,,,67000,,,57000,,75000,"67,000 [57,000 – 75,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2005,false,,,,,,,,,,,,,690000,,,620000,,780000,"690,000 [620,000 – 780,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2005,false,,,,,,,,,,,,,7000,,,5300,,9600,"7,000 [5,300 – 9,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2005,false,,,,,,,,,,,,,7500,,,4600,,11000,"7,500 [4,600 – 11,000]",,,EN,2021-10-11T04:00:00.000Z
